Datetime,Tweet Id,Text,Username,Sentiment_Polarity,Sentiment
2022-01-06 03:48:23+00:00,1.47894E+18,"Adaro Energy berkomitmen untuk menyuplai kebutuhan batu bara dalam negeri, demi menepis pandangan negatif dan tidak nasionalis.  
#NasionalismeEnergi Coal 4 Nation 👍 https://t.co/wgTN9Tl6fg",satutemanku,0,neutral
2022-01-06 03:00:01+00:00,1.47892E+18,"Adaro energy akan suplai kebutuhan batu bara dalam negeri
#NasionalismeEnergi
Coal 4 Nation https://t.co/spJRxgOgJe",rintAdita,0,neutral
2022-01-06 02:48:41+00:00,1.47892E+18,Saatnya kamu jadi #NasionalismeEnergi dan dukung Coal 4 Nation seperti PT Adaro energy https://t.co/DXNgJqmO9X,ufuk_senja_biru,0,neutral
2022-01-06 02:45:15+00:00,1.47892E+18,"kebijakan pemerintah untuk larangan ekspor batubara mendapat tanggapan positif dari beberapa perusahaan. Seperti PT  adaro energy.
#NasionalismeEnergi
Coal 4 Nation https://t.co/PznCuwVUsS",PojokAngkring,0,neutral
2022-01-06 02:43:04+00:00,1.47892E+18,"Demi menepis keraguan publik, Adaro Energy berkomitmen untuk menyuplai kebutuhan batu bara dalam negeri. 
#NasionalismeEnergi Coal 4 Nation 👍 https://t.co/Hk53CnEXb1",RodaBambu,0,neutral
2022-01-06 02:41:14+00:00,1.47892E+18,"Adaro energy mampu menepis pandangan negatif tentang tidak memiliki rasa nasionalis
#NasionalismeEnergi
Coal 4 Nation https://t.co/Vfj5Zf1wQV",orangkreatip,0,neutral
2022-01-06 02:38:55+00:00,1.47892E+18,"Jelas komitmen Adaro Energy dalam penuhi kebutuhan Nasional. 

#NasionalismeEnergi
Coal 4 Nation https://t.co/oCC8CzRcrf",kliwon_seloso,0,neutral
2022-01-06 02:37:48+00:00,1.47892E+18,"Adaro energy tunjukkan sikap mendukung kebijakan pemerintah
#NasionalismeEnergi
Coal 4 Nation https://t.co/PFOZYpAoKR",winkneed,0,neutral
2022-01-06 02:36:22+00:00,1.47892E+18,"Akhirnya Adaro Energy akan suplai kebutuhan dalam negeri 
#NasionalismeEnergi
Coal 4 Nation https://t.co/AePhEsSkXG",lalapanijo_,0,neutral
2022-01-06 02:34:14+00:00,1.47892E+18,"tambahan 500.000 ton batu bara dari Adaro Energy untuk kebutuhan PLN 
#NasionalismeEnergi
Coal 4 Nation https://t.co/2SyM7LRaM2",rintAdita,0,neutral
2022-01-06 02:28:52+00:00,1.47892E+18,"semoga Adaro energy selalu berkomitmen untuk memenuhi kebutuhan batubara dalam negeri.
#NasionalismeEnergi
Coal 4 Nation https://t.co/W5YbD7XtFr",kaudanaaku,0,neutral
2022-01-06 02:24:55+00:00,1.47892E+18,"Komitmen adaro energy penuhi kebutuhan NKRI
.
.
#NasionalismeEnergi
Coal 4 Nation https://t.co/AzbrtzspBg",PutraBabel9,0,neutral
2022-01-06 02:24:34+00:00,1.47892E+18,"Adaro energy berkomitmen untuk memenuhi kebutuhan batubara untuk memenuhi kebutuhan masyarakat Indonesia.
#NasionalismeEnergi
Coal 4 Nation https://t.co/81ueS0xHN9",kaudanaaku,0,neutral
2022-01-06 02:19:41+00:00,1.47891E+18,"sikap komitmen Adaro energy demi kepentingan rakyat Indonesia.. 
#NasionalismeEnergi
Coal 4 Nation https://t.co/xVcnH9J5Jz",CongratsWin,0,neutral
2022-01-06 02:17:21+00:00,1.47891E+18,"Komitmen PT Adaro Energy penuhi kebutuhan NKRI

Coal 4 Nation #NasionalismeEnergi https://t.co/9oZXQPCh3b",ufuk_senja_biru,0,neutral
2022-01-06 02:16:29+00:00,1.47891E+18,"Adaro energy berkomitmen memenuhi kebutuhan Batu bara negeri
#NasionalismeEnergi
Coal 4 Nation https://t.co/pROcca6c6f",orangkreatip,0,neutral
2022-01-06 02:14:13+00:00,1.47891E+18,"Kini Adaro energy akan memastikan suplai batubara dalam negeri akan terpenuhi.
#NasionalismeEnergi
Coal 4 Nation https://t.co/JO7ivGR4eN",kaudanaaku,0,neutral
2022-01-06 02:11:03+00:00,1.47891E+18,"Komitmen Adaro Energy penuhi kebutuhan NKRI pasok tambah 500.000 Ton batu bara

#NasionalismeEnergi
Coal 4 Nation https://t.co/38FipDF2qI",keretasenja__,0,neutral
2022-01-06 02:05:45+00:00,1.47891E+18,"500.000 ton batu bara untuk kebutuhan masyarakat di Indonesia.
Kebutuhan NKRI di penuhi oleh Komitmen Adaro Energy.
#NasionalismeEnergi Coal 4 Nation https://t.co/JqzlcfAOZL",Yandikist,0,neutral
2022-01-06 02:02:57+00:00,1.47891E+18,"Berapa perusahaan patuhi arahan presiden untuk tidak ekspor batubara dulu, guna memenuhi kebutuhan nasional.
Seperti adaro energy dll.
#NasionalismeEnergi
Coal 4 Nation https://t.co/QyjihIgkVE",sangpemen4ng,0,neutral
2022-01-06 02:02:00+00:00,1.47891E+18,"Untuk menepis pandangan negatif Adaro Energy memastikan suplai batu bara cukup.
#NasionalismeEnergi
Coal 4 Nation https://t.co/zV2lOWpd9V",Diadanndia,0,neutral
2022-01-06 02:01:43+00:00,1.47891E+18,"Adaro energy CS memastikan pasokan batu bara dalam negeri mencukupi.

#NasionalismeEnergi
Coal 4 Nation https://t.co/AkU48fNMTx",BangToyiib_,0,neutral
2022-01-06 02:01:06+00:00,1.47891E+18,"Adaro energy siap penuhi kebutuhan Batubara dalam negeri sesuai arahan Presiden.
#NasionalismeEnergi
Coal 4 Nation https://t.co/zzu9bFx71e",PojokAngkring,0,neutral
2022-01-06 02:00:01+00:00,1.47891E+18,"Saat ini Adaro Energy sudah komitmen untuk memenuhi kebutuhan NKRI
#NasionalismeEnergi Coal 4 Nation https://t.co/dG0Pc8PWnv",barbar_lah,0,neutral
2022-01-05 22:30:00+00:00,1.47886E+18,"Komitmen Adaro Energy patut diacungi jempol.
#AdaroKomit https://t.co/gnBdQZ8CjA",ssarie_s,0,neutral
2022-01-05 17:55:41+00:00,1.47879E+18,@soen_cak @jokowi @_pln_id Adaro Energy telah mendukung apa yang menjadi kebijakan Pemrintah,utamitwo,0,neutral
2022-01-05 13:49:54+00:00,1.47873E+18,"@soen_cak @_pln_id PT adaro energy we,e pak sandi uni,ne ga manut yo mengko disentil pak Jokowi hehehehe",JoeSukodim,0,neutral
2022-01-05 13:44:03+00:00,1.47872E+18,"PLN @_pln_id hingga Senin (3/1) telah mendapatkan tambahan komitmen pasokan batubara untuk bulan Januari 2022 sebesar 3,2 juta ton dari total rencana 5,1 juta ton. 

Dan Adaro Energy juga siap tambah pasokan sebesar 500 ribu ton ke PLN. https://t.co/reU7XNQYXN",soen_cak,0,neutral
2022-01-05 13:39:04+00:00,1.47872E+18,"Siapa yg tak tergiur dengan keuntungan hingga 60--80 miliar per tongkang? Harga USD170 per MT di luar negeri, di sini hanya USD70 per MT, tentu supplier egois akan mengutamakan ekspor. 

Tapi masih ada yg berjiwa nasionalis, seperti PT Adaro Energy ini. Patuh arahan presiden 👍 https://t.co/6bh8xBnEfH",soen_cak,0,neutral
2022-01-05 11:08:16+00:00,1.47868E+18,"Komitmen Adaro Energy terhadap pasokan Batu Bara ke PLN patut diacungi jempol. 

Tak tanggung-tanggung, Adaro tambahkan 500 ribu ton untuk layani kebutuhan PLN.

Pembangkit mendapat asupan cukup, listrik ke masyarakat terus hidup. 

#BatubaraBuatBangsa https://t.co/JdQN2tmWLN",soen_cak,0,neutral
2022-01-05 10:10:16+00:00,1.47867E+18,アダロ・エナジー（ADRO）はインドネシアの石炭採掘・生産企業。 正式な企業名はPT Adaro Energy Tbk となる。 https://t.co/5zdtMLEKxG 2008年7月にインドネシア証券取引所（IDX）へ上場。,Indonesiastock,0,neutral
2022-01-05 09:56:30+00:00,1.47867E+18,"Saat ini, PT Adaro Energy Tbk, mendapatkan penugasan tambahan sebanyak 500.000 ton dan sudah bersepakat dengan Kementerian ESDM serta PLN untuk segera dipenuhi

#BatubaraBuatBangsa https://t.co/v76en0v57g",Yumna_saja,0,neutral
2022-01-05 09:43:25+00:00,1.47866E+18,"#BatubaraBuatBangsa

Kebutuhan batubara dalam negeri tetap menjadi prioritas PT Adaro Energy Tbk https://t.co/qHgOAU6B2Y",Donny__Wardhana,0,neutral
2022-01-05 09:42:45+00:00,1.47866E+18,"#BatubaraBuatBangsa

Publik tidak perlu meragukan komitmen PT Adaro Energy Tbk untuk tetap memenuhi kebutuhan batubara dalam negeri https://t.co/J019XLYOM1",Donny__Wardhana,0,neutral
2022-01-05 09:33:35+00:00,1.47866E+18,"#BatubaraBuatBangsa
Utamakan kebutuhan dlm negeri, Adaro Energy komitmen pasok 6,3 Juta Ton Batu Bara ke PLN. https://t.co/RazRLwyFyM",habibibae_,0,neutral
2022-01-05 09:32:06+00:00,1.47866E+18,"#BatubaraBuatBangsa
Saat ini, PT Adaro Energy Tbk, mendapatkan penugasan tambahan sebanyak 500.000 ton dan sudah bersepakat dengan Kementerian ESDM serta PLN untuk segera dipenuhi https://t.co/wXi06nZl0J",habibibae_,0,neutral
2022-01-05 09:30:19+00:00,1.47866E+18,"#BatubaraBuatBangsa
Saat ini, Adaro Energy mendapat penugasan tambahan sebanyak 500.000 ton dan sudah bersepakat dhn kementerian ESDM dan PLN. https://t.co/oY4JnvoLtU",habibibae_,0,neutral
2022-01-05 09:19:23+00:00,1.47866E+18,"#BatubaraBuatBangsa 
Saat ini, PT Adaro Energy Tbk, mendapatkan penugasan tambahan utk mensuplai batubara sebanyak 500.000 ton dan sudah bersepakat dengan Kementerian ESDM serta PLN untuk segera dipenuhi https://t.co/Z9SRC13D3V",denokkenang,0,neutral
2022-01-05 09:18:10+00:00,1.47866E+18,"#BatubaraBuatBangsa
Adaro Energy sebagai perusahaan yang senantiasa menerapkan prinsip good corporate governance,  mereka patuh dan mengikuti aturan yang berlaku, termasuk peraturan mengenai domestic market obligation atau DMO https://t.co/YuaG2NC9Ez",denokkenang,0.233333333,positive
2022-01-05 09:06:04+00:00,1.47865E+18,"#BatubaraBuatBangsa
PT Adaro Energy tbk. Perusahaan pertambangan yg pertama kali mematuhi kebijakan larangan ekspor batubara oleh Presiden,salut bgt ma perusahaan ini https://t.co/N8DhnV0eHl",miss_nkri,0,neutral
2022-01-05 09:05:00+00:00,1.47865E+18,"#BatubaraBuatBangsa
Adaro Energy sebagai perusahaan yang senantiasa menerapkan prinsip good corporate governance,  mereka patuh dan mengikuti aturan yang berlaku, termasuk peraturan mengenai domestic market obligation DMO https://t.co/EERYTfgOG6",miss_nkri,0.233333333,positive
2022-01-05 09:02:07+00:00,1.47865E+18,Adaro Energy Selalu konsisten memenuhi dan utamakan kebutuhan energi dalam negeri #BatubaraBuatBangsa https://t.co/ydJ5QR7yxh,miss_nkri,0,neutral
2022-01-05 08:56:57+00:00,1.47865E+18,"#BatubaraBuatBangsa
Sebagai perusahaan yang menerapkan prinsip tata kelola perusahaan yang baik (good corporate governance) Adaro Energy patuh dan mengikuti aturan yang berlaku https://t.co/Uy5QPlQo7I",nyaicebong,0.35,positive
2022-01-05 08:45:15+00:00,1.47865E+18,"#BatubaraBuatBangsa
PT Adaro Energy Tbk dan sejumlah perusahaan batu bara besar memasok sebanyak 3,2 juta ton batu bara ke PT Perusahaan Listrik Negara (PLN) Persero. Hal ini untuk mengantisipasi agar listrik tidak padam https://t.co/1RW2Bl7Cc2",EkaPutraHidayat,0,neutral
2022-01-05 08:44:59+00:00,1.47865E+18,"PT Adaro Energy Tbk telah berkontribusi pada pemenuhan pasokan batu bara untuk PT Perusahaan Listrik Negara atau PLN.

#BatubaraBuatBangsa

https://t.co/UhKPyhawsL",OngisKoplak,0,neutral
2022-01-05 08:44:45+00:00,1.47865E+18,"#BatubaraBuatBangsa
PT Adaro Energy Tbk dan sejumlah perusahaan batu bara besar memasok sebanyak 3,2 juta ton batu bara ke PT Perusahaan Listrik Negara (PLN) Persero. Hal ini untuk mengantisipasi agar listrik tidak padam https://t.co/LOUJHRuR64",Donny__Wardhana,0,neutral
2022-01-05 08:40:00+00:00,1.47865E+18,"Adaro Energy bersedia menerima dan berkomitmen jalankan amanat UUD 1945 demu kemakmuran rakyat Indonesia..
#BatubaraBuatBangsa https://t.co/lUUAErldfH",Cahayaacb,0,neutral
2022-01-05 08:40:00+00:00,1.47865E+18,"Gak perlu ragu lagi sama perusahaan tambang, adaro energy sudah komitmen utk ttp nalan kontrak dan penuhi kebutuhan energi nasional..
#BatubaraBuatBangsa https://t.co/UnraXvl4aA",syarifahafsyah,0,neutral
2022-01-05 08:32:54+00:00,1.47865E+18,"Tetap Konsisten jaga pasokan energi nasional, Adaro energy komit utamakan kebutuhan dalam negeri.
#BatubaraBuatBangsa https://t.co/ulhrOGu6Mg",RizqyRistyanti,0,neutral
2022-01-05 08:32:24+00:00,1.47865E+18,"×××
Kisruh Pelarangan Ekspor, PT Adaro Energy Sepakat Tambah Suplai ke PLN

#BatubaraBuatBangsa https://t.co/AHdpyNiD3I",xRO5i,0,neutral
2022-01-05 08:32:21+00:00,1.47865E+18,"Keputusan terbaik Pemerintah yaitu stop ekspor batubara untuk memakmurkan masyarakat Indonesia dan Adaro Energy mensupport juga berkomitmen untuk memenuhi kebutuhan batubara domestik.

Komitmen Adaro tetap yaitu #BatubaraBuatBangsa https://t.co/C0jriXN8nl",KeiraSenj4,0,neutral
2022-01-05 08:32:18+00:00,1.47865E+18,#BatubaraBuatBangsa Adaro Energy tambahkan 500.000 ton batu bara untuk kebutuhan masyarakat Indonesia. https://t.co/EzkuCYn1wx,JoloThundho,0,neutral
2022-01-05 08:32:07+00:00,1.47865E+18,Wajib mengapresiasi langkah Adaro Energy yg tlh berkontribusi dlm menjaga suplai listrik di PLN #BatubaraBuatBangsa https://t.co/hxZWA39U9f,miss_nkri,0,neutral
2022-01-05 08:31:49+00:00,1.47865E+18,"+++
PT Adaro Energy Tbk dan sejumlah perusahaan batu bara besar memasok sebanyak 3,2 juta ton batu bara ke PT Perusahaan Listrik Negara (PLN) Persero. Hal ini untuk mengantisipasi agar listrik tidak padam

#BatubaraBuatBangsa https://t.co/yqgKWKsCyQ",boss__DIAZ,0,neutral
2022-01-05 08:31:17+00:00,1.47865E+18,"Adaro Energy sebagai perusahaan yang senantiasa menerapkan prinsip good corporate governance,  mereka patuh dan mengikuti aturan yang berlaku, termasuk peraturan mengenai domestic market obligation (DMO

#BatubaraBuatBangsa https://t.co/AzxEO4yERr",Marbot_Udien,0.233333333,positive
2022-01-05 08:30:51+00:00,1.47865E+18,Pemerintah Stop ekspor batu bara dapat dukungan penuh PT Adaro energy Tbk   #BatubaraBuatBangsa https://t.co/4wJLDRZt7b,Dewisarita62,0,neutral
2022-01-05 08:30:41+00:00,1.47865E+18,"÷÷÷
Kisruh Pelarangan Ekspor, PT Adaro Energy Sepakat Tambah Suplai ke PLN

#BatubaraBuatBangsa https://t.co/F45FhmDJps",007koteka_,0,neutral
2022-01-05 08:30:32+00:00,1.47865E+18,"PT Adaro energy dukung dan support keputusan pemerintah stop ekspor batu bara 👍

#BatubaraBuatBangsa

https://t.co/E6P0itRoAG https://t.co/kwdD5nXDEU",Anak_Nusantara1,0,neutral
2022-01-05 08:30:25+00:00,1.47865E+18,"Komitmen dr Adaro Energy yaitu dgn penambahan 500.000 ton batu bara untk kebutuhan Masyarakat Indonesia.
Komitmen Adaro tetap yaitu #BatubaraBuatBangsa https://t.co/juivnyRRth",KeiraSenj4,0,neutral
2022-01-05 08:30:22+00:00,1.47865E+18,Kita perlu memberi apresiasi utk PT Adaro Energy yg tlh patuh pada pemerintah yang siap menjaga suplai listrik di PLN #BatubaraBuatBangsa https://t.co/IHTIkwr7oB,joecityx999,0,neutral
2022-01-05 08:30:16+00:00,1.47865E+18,"Tidak tanggung-tanggung Adaro Energy tambahkan 500.000 ton batu bara untuk kebutuhan masyarakat
#BatubaraBuatBangsa
•▪︎•▪︎•▪︎•▪︎ https://t.co/mNnGd7stKt",tangan_kosong_,0,neutral
2022-01-05 08:27:39+00:00,1.47864E+18,Sejumlah stretagi yg sudah disiapkan PT Adaro Energy Tbk (ADRO) utk mengantisipasi rencana pemerintah yang berniat mencapai neutral carbon pada tahun 2060 mendatang. #BatubaraBuatBangsa https://t.co/2g71wJZwOD,Pakudin1234,0,neutral
2022-01-05 08:25:05+00:00,1.47864E+18,"#BatubaraBuatBangsa
Mematuhi peraturan ketentuan DMO serta memenuhi kebutuhan dan pasokan batu bara untuk dalam negeri merupakan prioritas Adaro Energy https://t.co/LhVJRNMnAD",joecityx999,0,neutral
2022-01-05 08:19:47+00:00,1.47864E+18,"#BatubaraBuatBangsa
Apresiasi untuk PT Adaro Energy yang tetap memenuhi kebutuhan batubara di negeri ini dan tidak melakukan ekspor batu bara keluar https://t.co/Iiv2qJUkhK",makelangHD,0,neutral
2022-01-05 08:18:47+00:00,1.47864E+18,"Adaro Energy perusahaan yang menerapkan prinsip tata kelola perusahaan yang baik (good corporate governance) kami patuh dan mengikuti aturan yang berlaku
#BatubaraBuatBangsa https://t.co/LmGR69i1iM",makelangHD,0.35,positive
2022-01-05 08:17:53+00:00,1.47864E+18,"#BatubaraBuatBangsa 
PT Adaro Energy sebagai perusahaan yang menerapkan prinsip tata kelola perusahaan yang baik (good corporate governance) kami patuh dan mengikuti aturan yang berlaku https://t.co/xsqb6OU6ud",liwquid,0.35,positive
2022-01-05 08:15:40+00:00,1.47864E+18,"Memang tak tanggung” Adaro Energy tambahkan pasokan 500.000 ton batu bara untuk kebutuhan masyarakat
 #BatubaraBuatBangsa https://t.co/N7tELFXK2U",liwquid,0,neutral
2022-01-05 08:15:01+00:00,1.47864E+18,"Adaro energy tambahksn 500.000 ton batu bata

#BatubaraBuatBangsa https://t.co/jRDeYKXoWq",kidung_senja_,0,neutral
2022-01-05 08:14:42+00:00,1.47864E+18,"Adaro  energy pasok 500rb ton batu bara

#BatubaraBuatBangsa https://t.co/wVL1hOWi3J",keretasenja__,0,neutral
2022-01-05 08:13:49+00:00,1.47864E+18,"#BatubaraBuatBangsa
Sebagai perusahaan yang menerapkan prinsip tata kelola perusahaan yang baik (good corporate governance) Adaro Energy patuh dan mengikuti aturan yang berlaku di negara kita https://t.co/aBls4NOQuk",joecityx999,0.35,positive
2022-01-05 08:12:49+00:00,1.47864E+18,"PT Adaro Energy senantiasa menerapkan prinsip good corporate governance, selalu patuh dan mengikuti aturan yang berlaku, termasuk peraturan mengenai domestic market obligation (DMO) #BatubaraBuatBangsa https://t.co/Ukv9hvw2CC",liwquid,0.233333333,positive
2022-01-05 08:12:42+00:00,1.47864E+18,"#BatubaraBuatBangsa
Sebagai perusahaan yang menerapkan prinsip tata kelola perusahaan yang baik (good corporate governance) Adaro Energy patuh dan mengikuti aturan yang berlaku di Indonesia. https://t.co/K8fCi6Qebm",denokkenang,0.35,positive
2022-01-05 08:12:26+00:00,1.47864E+18,"PT Adaro Energy tbk. Perusahaan pertambangan yang pertama kali mematuhi kebijakan larangan ekspor batubara oleh Presiden

#BatubaraBuatBangsa  https://t.co/AUtT2GoQpS",klubanbotok,0,neutral
2022-01-05 08:12:10+00:00,1.47864E+18,PT Adaro Energy perusahaan pertambangan yang pertama kali mematuhi kebijakan presiden dalam larangan ekspor batu bara #BatubaraBuatBangsa https://t.co/XgLm7YdQu5,liwquid,0,neutral
2022-01-05 08:12:00+00:00,1.47864E+18,"Semoga Adaro Energy selalu konsisten untuk memenuhi kebutuhan energi dalam negeri.
#BatubaraBuatBangsa https://t.co/qtC69S0ACX",kaudanaaku,0,neutral
2022-01-05 08:09:14+00:00,1.47864E+18,"PT Adaro Energy Tbk. dan sejumlah perusahaan batu bara besar lainnya menegaskan komitmen memenuhi pasokan batu bara kepada PT Perusahaan Listrik Negara atau PLN (Persero)

#BatubaraBuatBangsa https://t.co/Z5hTSIUAit",Sophia_Soraya3,0,neutral
2022-01-05 08:08:54+00:00,1.47864E+18,"PT Adaro Energy Tbk dan sejumlah perusahaan batu bara besar lainnya menegaskan komitmen memenuhi pasokan batu bara kepada PT Perusahaan Listrik Negara atau PLN (Persero)

#BatubaraBuatBangsa https://t.co/qgCigp9cqD",Sophia_Soraya3,0,neutral
2022-01-05 08:08:04+00:00,1.47864E+18,"PT Adaro Energy Tbk dan sejumlah perusahaan batu bara besar lainnya menegaskan komitmen memenuhi pasokan batu bara kepada PT Perusahaan Listrik Negara atau PLN (Persero)

#BatubaraBuatBangsa https://t.co/CAdBhyk1yN",Yumna_saja,0,neutral
2022-01-05 08:07:02+00:00,1.47864E+18,"PT Adaro Energy Tbk dan sejumlah perusahaan batu bara besar memasok sebanyak 3,2 juta ton batu bara ke PT Perusahaan Listrik Negara (PLN) Persero. 
.
.
Hal ini untuk mengantisipasi agar listrik tidak padam.
#BatubaraBuatBangsa
https://t.co/263K0DYx2y",Err0r599,0,neutral
2022-01-05 08:07:02+00:00,1.47864E+18,"Para perusahaan batu bara besar, salah satunya PT Adaro Energy Tbk telah berkontribusi pada pemenuhan pasokan batu bara untuk PT Perusahaan Listrik Negara atau PLN

#BatubaraBuatBangsa https://t.co/XdttZdHsDI",Sophia_Soraya3,0,neutral
2022-01-05 08:06:47+00:00,1.47864E+18,"÷÷÷
PT Adaro Energy Tbk dan sejumlah perusahaan batu bara besar memasok sebanyak 3,2 juta ton batu bara ke PT Perusahaan Listrik Negara (PLN) Persero. Hal ini untuk mengantisipasi agar listrik tidak padam

#BatubaraBuatBangsa https://t.co/ntvA4EwjJs",007koteka_,0,neutral
2022-01-05 08:06:13+00:00,1.47864E+18,"+++
Kisruh Pelarangan Ekspor, PT Adaro Energy Sepakat Tambah Suplai ke PLN

#BatubaraBuatBangsa https://t.co/DvwGZjI12K",boss__DIAZ,0,neutral
2022-01-05 08:05:45+00:00,1.47864E+18,"×××
PT Adaro Energy Tbk dan sejumlah perusahaan batu bara besar memasok sebanyak 3,2 juta ton batu bara ke PT Perusahaan Listrik Negara (PLN) Persero. Hal ini untuk mengantisipasi agar listrik tidak padam

#BatubaraBuatBangsa https://t.co/34e4FoA6IM",xRO5i,0,neutral
2022-01-05 08:04:28+00:00,1.47864E+18,"Keputusan terbaik pemerintah stop ekspor batu bara. Adaro Energy support dan komitmen penuhi kebutuhan batu bara dalam negeri.
.
.
👇👇👇
#BatubaraBuatBangsa https://t.co/2EXWoVro8N",Err0r599,0,neutral
2022-01-05 08:04:00+00:00,1.47864E+18,Adaro Energy telah berkembang menjadi organisasi yang terintegrasi secara vertikal #BatubaraBuatBangsa https://t.co/mgv4w3bwLY,Hilmial17,0,neutral
2022-01-05 08:03:44+00:00,1.47864E+18,"Keputusan terbaik pemerintah STOP ekspor batubara.
Adaro energy support dan komitmen untuk penuhi kebutuhan batubara dalam negeri
#BatubaraBuatBangsa https://t.co/xhgmoIzk4x",Tio8Tio,0,neutral
2022-01-05 08:03:24+00:00,1.47864E+18,"#BatubaraBuatBangsa
Mantap Adaro energy 😉👍
https://t.co/2sJ5nXsdHg
 PT Adaro Energy Tbk menegaskan komitmennya memasok batu bara ke PT Perusahaan Listrik Negara (PLN) Persero. https://t.co/WwV128LX8K",Tio8Tio,0,neutral
2022-01-05 08:02:41+00:00,1.47864E+18,"#BatubaraBuatBangsa
Mantap Adaro energy 😉👍
https://t.co/PM7l6DMVsv
 PT Adaro Energy Tbk menegaskan komitmennya memasok batu bara ke PT Perusahaan Listrik Negara (PLN) Persero. https://t.co/ulPFyJqswM",Siahaan777111,0,neutral
2022-01-05 08:02:32+00:00,1.47864E+18,"Keputusan terbaik pemerintah STOP ekspor batubara.
Adaro energy support dan komitmen untuk penuhi kebutuhan batubara dalam negeri
#BatubaraBuatBangsa https://t.co/YRExlKjUbT",Siahaan777111,0,neutral
2022-01-05 08:02:22+00:00,1.47864E+18,"Adaro Energy siap menambahkan 500 ribu ton batubara untuk kebutuhan masyarakat Indonesia.
#BatubaraBuatBangsa https://t.co/MHhNAQnjNP",AzzamAlifAditya,0,neutral
2022-01-05 08:02:00+00:00,1.47864E+18,"Komitmen yang dibarengi dengan aksi oleh Adaro energy
#BatubaraBuatBangsa https://t.co/8sBlAlx1wn",jojobaolip,0,neutral
2022-01-05 08:02:00+00:00,1.47864E+18,"Tambahan 500 ribu ton batu bara oleh Adaro energy
#BatubaraBuatBangsa https://t.co/ppH0NsNFLm",redjaqq,0,neutral
2022-01-05 08:01:45+00:00,1.47864E+18,"#BatubaraBuatBangsa

Para perusahaan batu bara besar, salah satunya PT Adaro Energy Tbk telah berkontribusi pada pemenuhan pasokan batu bara untuk PT Perusahaan Listrik Negara atau PLN.

https://t.co/LH9NJwdnOk",Donny__Wardhana,0,neutral
2022-01-05 08:01:42+00:00,1.47864E+18,"#BatubaraBuatBangsa

PT Adaro Energy Tbk. dan sejumlah perusahaan batu bara besar lainnya menegaskan komitmen memenuhi pasokan batu bara kepada PT Perusahaan Listrik Negara atau PLN (Persero).

https://t.co/eyqcvM4szu",Donny__Wardhana,0,neutral
2022-01-05 08:01:25+00:00,1.47864E+18,"#BatubaraBuatBangsa

Apresiasi kepada PT Adaro Energy Tbk. dan sejumlah perusahaan batu bara besar lainnya menegaskan komitmen memenuhi pasokan batu bara kepada PT Perusahaan Listrik Negara atau PLN (Persero).

https://t.co/pxu60Kc1LW",OngisKoplak,0,neutral
2022-01-05 08:01:19+00:00,1.47864E+18,#BatubaraBuatBangsa Adaro Energy tepis ketaguan publik dengan penuhi kebutuhan energy Nasional. https://t.co/TEh3xQXKan,JoloThundho,0,neutral
2022-01-05 08:01:00+00:00,1.47864E+18,"Adaro Energy dan anak-anak perusahaannya terlibat dalam pertambangan dan perdagangan batu bara, #BatubaraBuatBangsa https://t.co/pE2kjHXI69",Nenengr12,0,neutral
2022-01-05 08:01:00+00:00,1.47864E+18,"#BatubaraBuatBangsa Tidak usah ragu, karena Adaro Energy akan emmenuhi kebutuhan energi nasional https://t.co/c9bPTzMlgQ",lalapanijo_,0,neutral
2022-01-05 08:01:00+00:00,1.47864E+18,#BatubaraBuatBangsa Adaro Energy akan menambahkan 500.000 ton batu para untuk PLN https://t.co/OQpznYP6NO,rintAdita,0,neutral
2022-01-05 08:00:49+00:00,1.47864E+18,"Adaro Energy tetap konsisten jaga pasokan energy, utamakan kebutuhan Nasional. 
#BatubaraBuatBangsa https://t.co/kHhmSulaeH",kliwon_seloso,0,neutral
2022-01-05 08:00:44+00:00,1.47864E+18,"Tepis keraguan publik. Adaro Energy komitmen tetap jalankan kontrak dan penuhi kebutuhan energi Nasional
#BatubaraBuatBangsa
** ** ** https://t.co/rB0fn0040N",tangan_kosong_,0,neutral
2022-01-05 08:00:26+00:00,1.47864E+18,"Semakin banyak pengusaha mengikuti jejak Adaro Energy semakin Indonesia masyarakatnya akan makmur.
#BatubaraBuatBangsa https://t.co/6GOHZk0hQA",Diadanndia,0,neutral
2022-01-05 08:00:25+00:00,1.47864E+18,"Amanat dalam UUD 1945 pasal 33 ayat 3 Pemerintah menegaskan untuk stop ekspor batubara demi kemakmuran rakyat Indonesia &amp; Adaro Energy pastinya mendukung kebijakan Pemerintah.

Sebab komitmen Adaro selalu menyediakan #BatubaraBuatBangsa https://t.co/rKz2AlEUGS",KeiraSenj4,0,neutral
2022-01-05 08:00:04+00:00,1.47864E+18,"Yes #BatubaraBuatBangsa
PT Adaro energy pun berkomitmen menjaga listrik padam, dengan pasok batu bara ke PLN 💃

https://t.co/XzMHpgMu0T",Anak_Nusantara1,0,neutral
2022-01-05 08:00:01+00:00,1.47864E+18,#BatubaraBuatBangsa Adaro Energy support dan komitmen penuchi kebutuhan batu bara untuk PLN https://t.co/55OcxXEd5N,lalapanijo_,0,neutral
